dataset,measurement,term,coef,pvalue,r_squared,adj_r_squared
chromatogram,delta_conc_mg_ml,Intercept,0.015159688462477776,0.08180205342411997,0.14986413711331725,0.12020823491959576
chromatogram,delta_conc_mg_ml,p_uva_mw_cm2,0.006810561203445316,0.7445015516470372,0.14986413711331725,0.12020823491959576
chromatogram,delta_conc_mg_ml,p_uvb_mw_cm2,0.07345786956545594,0.09394745265284524,0.14986413711331725,0.12020823491959576
chromatogram,delta_conc_mg_ml,p_uva_mw_cm2:p_uvb_mw_cm2,-0.016489274879455302,0.4387955932495874,0.14986413711331725,0.12020823491959576
chromatogram,delta_amount_mg_per_gDW,Intercept,0.13225136312447966,0.24552061657113705,0.16232206351972545,0.13310074015413442
chromatogram,delta_amount_mg_per_gDW,p_uva_mw_cm2,0.09696129349591398,0.7239895881011275,0.16232206351972545,0.13310074015413442
chromatogram,delta_amount_mg_per_gDW,p_uvb_mw_cm2,1.3528085115397883,0.01982048048370744,0.16232206351972545,0.13310074015413442
chromatogram,delta_amount_mg_per_gDW,p_uva_mw_cm2:p_uvb_mw_cm2,-0.37028818922587603,0.18719319703300816,0.16232206351972545,0.13310074015413442
