250, -0.23866348448687802
260.05882352941177, 1.4519865225326356
269.94117647058823, 12.211497964340865
280, 27.50596658711217
290.05882352941177, 37.31117506668538
299.94117647058823, 40.194791520426776
310.1764705882353, 40.69247508072441
319.88235294117646, 39.75712480696335
329.94117647058823, 37.6291590621929
340, 40.274463007159895
349.88235294117646, 60.103186859469325
359.94117647058823, 84.70553137722868
370, 100.47732696897374
379.88235294117646, 85.6998455706865
389.94117647058823, 39.657798680331325
400, 6.264916467780424
