dataset,measurement,term,coef,pvalue,r_squared,adj_r_squared
chromatogram,z_conc_mg_ml,Intercept,0.08328301860740572,0.824469054405397,0.12549766572357102,0.09499177034183504
chromatogram,z_conc_mg_ml,p_uva_mw_cm2,0.16642395163426144,0.8546554578812428,0.12549766572357102,0.09499177034183504
chromatogram,z_conc_mg_ml,p_uvb_mw_cm2,2.939694284881898,0.122735699848883,0.12549766572357102,0.09499177034183504
chromatogram,z_conc_mg_ml,p_uva_mw_cm2:p_uvb_mw_cm2,-0.5328044000158951,0.5647689188352796,0.12549766572357102,0.09499177034183504
chromatogram,z_amount_mg_per_gDW,Intercept,0.0306270435268942,0.9363862113113146,0.12433726767355824,0.09379089329007761
chromatogram,z_amount_mg_per_gDW,p_uva_mw_cm2,0.15835325100302067,0.8645919902747212,0.12433726767355824,0.09379089329007761
chromatogram,z_amount_mg_per_gDW,p_uvb_mw_cm2,3.987454931970936,0.04159093883098126,0.12433726767355824,0.09379089329007761
chromatogram,z_amount_mg_per_gDW,p_uva_mw_cm2:p_uvb_mw_cm2,-0.9283271303166838,0.32723498792694605,0.12433726767355824,0.09379089329007761
