dataset,variant,measurement,term,alpha,coef_scaled,coef_orig,intercept_orig,r_squared
dad,raw,predicted_total_mg_per_gDW,p_uva_mw_cm2,1.0,0.2512202992252628,0.23271850720993142,0.8515143183247145,0.2994743340574054
dad,raw,predicted_total_mg_per_gDW,p_uvb_mw_cm2,1.0,0.4446285372155167,1.6395770456956529,0.8515143183247145,0.2994743340574054
dad,raw,predicted_total_mg_per_gDW,p_uva_mw_cm2:p_uvb_mw_cm2,1.0,-0.4523851166045987,-0.5233378151574113,0.8515143183247145,0.2994743340574054
dad,delta,predicted_total_mg_per_gDW_delta,p_uva_mw_cm2,1.0,0.2512202992252627,0.2327185072099313,0.6749387983319919,0.29947433405740564
dad,delta,predicted_total_mg_per_gDW_delta,p_uvb_mw_cm2,1.0,0.4446285372155167,1.6395770456956529,0.6749387983319919,0.29947433405740564
dad,delta,predicted_total_mg_per_gDW_delta,p_uva_mw_cm2:p_uvb_mw_cm2,1.0,-0.452385116604599,-0.5233378151574117,0.6749387983319919,0.29947433405740564
