wavelength_nm,normalized
300.04,0.10952267323567884
300.371,0.10700387011226634
300.701,0.1073834097665439
301.031,0.12338975840352813
301.362,0.12801056259839969
301.692,0.12422697040355328
302.022,0.12316252555202892
302.352,0.11971172135131504
302.682,0.11634423469873417
303.012,0.1078298364524818
303.342,0.1158293345458423
303.672,0.11746000812848094
304.002,0.12143594980029349
304.332,0.12565311774078905
304.662,0.12462211129049669
304.992,0.12378271747289483
305.321,0.11789795905509809
305.651,0.12101751304472882
305.98,0.12543324576618042
306.31,0.11972473397769579
306.639,0.1210455947637212
306.969,0.12285547471000621
307.298,0.11607405058767582
307.628,0.12322280095008868
307.957,0.12900187684780653
308.286,0.12985468585652132
308.615,0.13096903354788214
308.944,0.13345241916125322
309.273,0.13019995386951547
309.602,0.1273811787739649
309.931,0.13576088263730415
310.26,0.1359761151880343
310.589,0.13659924703130724
310.918,0.13442990302520835
311.247,0.14087027320292286
311.575,0.14000767293128624
311.904,0.1350721622718877
312.233,0.14427293856005405
312.561,0.13708043780639237
312.89,0.13261177295934728
313.218,0.14997769163406852
313.546,0.15642129804723948
313.875,0.13879862741854615
314.203,0.1304141414781712
314.531,0.13641936591439865
314.859,0.14035037611795662
315.188,0.13998881769708266
315.516,0.14303584062807922
315.844,0.14524489596147838
316.172,0.15077509466435332
316.5,0.15163008174732043
316.827,0.1458835618103467
317.155,0.14928665543194453
317.483,0.15017440299650145
317.811,0.14477531322499762
318.138,0.1412137988789171
318.466,0.14436416501338917
318.794,0.14568108547625863
319.121,0.14572909726709687
319.449,0.15077026376338165
319.776,0.14692843197795474
320.103,0.14331922704794728
320.431,0.15104212561191827
320.758,0.1524422760880977
321.085,0.14974468267332874
321.412,0.15045267775026816
321.739,0.15110274105074362
322.066,0.15136178061519392
322.393,0.147664415462786
322.72,0.14813262991702636
323.047,0.15288587254398164
323.374,0.15841425351214766
323.701,0.15320005427768416
324.028,0.15017884500045953
324.354,0.1527405674475467
324.681,0.14943616683040786
325.008,0.15553963626605985
325.334,0.15364295063150288
325.661,0.149476259498909
325.987,0.1559627734130381
326.314,0.15877871630895593
326.64,0.15551948423679984
326.966,0.15523967909117228
327.293,0.154858697217746
327.619,0.15424946811906645
327.945,0.15474061736199873
328.271,0.15524284840475902
328.597,0.15717834309155498
328.923,0.15667772992409001
329.249,0.15353429433566712
329.575,0.15251967041414158
329.901,0.15265464465926087
330.227,0.1550641425486795
330.552,0.15896146369136713
330.878,0.15714731046019426
331.204,0.15541086058883302
331.529,0.15324471370199555
331.855,0.157184419947612
332.18,0.16290271705947715
332.506,0.1558965795097876
332.831,0.15020966167749475
333.156,0.15761177243743132
333.482,0.15979623580394528
333.807,0.1558674473015221
334.132,0.1563907734272353
334.457,0.15763725459904634
334.782,0.15771833766108298
335.107,0.15585030357969396
335.432,0.15277414052985172
335.757,0.15243773322939774
336.082,0.15423244341190717
336.407,0.15472336812257076
336.732,0.15474887357711167
337.057,0.1571487764263303
337.381,0.15642898365609398
337.706,0.15511495675155437
338.031,0.156249925344501
338.355,0.15564363576631637
338.68,0.1579851525575229
339.004,0.15897431235633808
339.329,0.16187268975609462
339.653,0.15964465835767244
339.977,0.1547463556485968
340.301,0.15749165330990683
340.626,0.15715688097729433
340.95,0.15786070276228933
341.274,0.15771376700917578
341.598,0.15679938480601652
341.922,0.16079716254964593
342.246,0.16141986649110215
342.57,0.16120883430640262
342.894,0.1606288217767924
343.218,0.16070744873134732
343.541,0.1642040461433476
343.865,0.16123308626973368
344.189,0.16000428760675253
344.512,0.16319878551717212
344.836,0.16239016684833843
345.159,0.15928663847089444
345.483,0.15864185868586092
345.806,0.15911129942109797
346.13,0.16251240393171226
346.453,0.16327298014994773
346.776,0.16104834389448658
347.099,0.1647897319988438
347.423,0.16579359162511545
347.746,0.1615963417688699
348.069,0.16237305700525423
348.392,0.16534034532273675
348.715,0.16219624077074352
349.038,0.16140802324977502
349.361,0.16317668687351977
349.683,0.16402761458958984
350.006,0.16277674325708047
350.329,0.16120673468061766
350.652,0.16425986563938097
350.974,0.1642815757700169
351.297,0.16303387087778745
351.619,0.1652278954709226
351.942,0.16702105291876324
352.264,0.16551995775486658
352.587,0.1632185322750514
352.909,0.16298247444974817
353.231,0.16279100220664575
353.554,0.16264385750835103
353.876,0.16358178124341105
354.198,0.16560040763667305
354.52,0.1664812019317724
354.842,0.16586772563904967
355.164,0.1688984220091319
355.486,0.1706591981548813
355.808,0.16716497280049478
356.13,0.16592667587344576
356.452,0.17051933687537954
356.773,0.17195504980044607
357.095,0.1667932884999012
357.417,0.16576021144210043
357.738,0.16578576838259912
358.06,0.1684338229024444
358.381,0.168183823213628
358.703,0.16656845189632466
359.024,0.1698133989968868
359.346,0.1676968573293232
359.667,0.16546536181618637
359.988,0.1649020645985069
360.309,0.16722114483393472
360.631,0.1687542330385028
360.952,0.16793259151779108
361.273,0.1675602658218969
361.594,0.16927998863361007
361.915,0.17060582525910536
362.236,0.1684408939774023
362.557,0.16928231428847842
362.878,0.1708758855170279
363.198,0.16976853728783547
363.519,0.16867086201857992
363.84,0.16978882128604364
364.16,0.16874560414131173
364.481,0.16977484384276256
364.802,0.1703456260152258
365.122,0.1715275595996877
365.443,0.17437591644880243
365.763,0.17336036579366862
366.083,0.1717415030934195
366.404,0.169583068184081
366.724,0.17031855906454454
367.044,0.17358974579470665
367.364,0.17259165517421685
367.685,0.16961803099261868
368.005,0.1677644667066487
368.325,0.16755083958964861
368.645,0.1689378725394964
368.965,0.16920584069710606
369.284,0.1692093381800545
369.604,0.17093541790735112
369.924,0.17347780607454807
370.244,0.17603553764342864
370.564,0.17464941191866437
370.883,0.1707005755998711
371.203,0.1729629089219179
371.522,0.1751709261563799
371.842,0.1760887027164417
372.161,0.17600304897888777
372.481,0.17364405559490378
372.8,0.1731319616330412
373.119,0.17527871050801944
373.439,0.17686056007899578
373.758,0.17611661560861167
374.077,0.17439239951443972
374.396,0.17416890744116004
374.715,0.17329944706674918
375.034,0.1717907154758953
375.353,0.17374251466333293
375.672,0.17283718828109818
375.991,0.16931063644664834
376.31,0.1687318157413183
376.629,0.16789347063947227
376.948,0.1684805129758249
377.266,0.1705390059265007
377.585,0.1730656759028595
377.904,0.17506517183107564
378.222,0.17352076207121048
378.541,0.17284699080672067
378.859,0.17332888397507357
379.178,0.17441059094982095
379.496,0.17585366913768335
379.814,0.17577286573069772
380.133,0.1746316189508075
380.451,0.17420851649184835
380.769,0.1730714803700293
381.087,0.17254418566790639
381.405,0.17296778874734514
381.723,0.17427774294307097
382.041,0.1760801511981473
382.359,0.17670984684206775
