x,y
4.504950495049505,0.3690946149070785
4.504950495049505,0.5508331838279361
4.504950495049505,0.7204746178025802
4.504950495049505,0.2600274491343869
4.504950495049505,0.1072116211483687
3.239583333333333,0.2049198495801129
3.239583333333333,0.6583243597940752
3.239583333333333,0.3682697461172527
3.239583333333333,0.1276459667301961
3.239583333333333,0.0570473690302406
2.897260273972603,0.6878120568919264
2.897260273972603,1.0985069785074244
2.897260273972603,1.072664370241534
2.897260273972603,0.0731241459751473
2.897260273972603,0.0390370454433307
3.2396449704142007,0.0586505169623707
3.2396449704142007,0.7250736109792361
3.2396449704142007,0.769364276537505
3.2396449704142007,1.0335066376880315
3.2396449704142007,0.1390882837100536
2.6300813008130084,0.2441670153587955
2.6300813008130084,0.5007872070616076
2.6300813008130084,0.1929794718527047
2.6300813008130084,0.3389852363693281
2.6300813008130084,0.2230675589393805
